flight_id,flight_number,airline_code,airline_name,aircraft_id,aircraft_series,aircraft_category,origin_airport,date_key,arrival_time,arrival_slot_id,estimated_pax,estimated_bags,cargo_kg,has_cargo_data,is_active
3651,EY2579,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250415,15:15:00,184,187,254,0.0,FALSE,TRUE
3652,EY7377,EY,Etihad Airways,6,A330,Widebody,DEL,20250415,15:15:00,184,219,319,5861.2,TRUE,TRUE
3653,EY9689,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250415,15:40:00,189,176,217,0.0,FALSE,TRUE
3654,IX8272,IX,Air India Express,3,B747,Widebody,DEL,20250415,16:00:00,193,348,511,9507.3,TRUE,TRUE
3655,EY4120,EY,Etihad Airways,1,A380,Widebody,JNB,20250415,16:20:00,197,448,575,9293.0,TRUE,TRUE
3656,EY3771,EY,Etihad Airways,3,B747,Widebody,JNB,20250415,16:30:00,199,315,445,0.0,FALSE,TRUE
3657,6E5844,6E,IndiGo,7,A321,Narrowbody,CDG,20250415,16:40:00,201,172,222,1052.6,TRUE,TRUE
3658,EY3783,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250415,16:50:00,203,170,233,0.0,FALSE,TRUE
3659,EY8662,EY,Etihad Airways,8,A320,Narrowbody,NRT,20250415,17:20:00,209,144,202,0.0,FALSE,TRUE
3660,EY4416,EY,Etihad Airways,6,A330,Widebody,DXB,20250415,18:05:00,218,193,231,0.0,FALSE,TRUE
3661,EY1664,EY,Etihad Airways,8,A320,Narrowbody,LHR,20250415,18:05:00,218,159,199,1625.3,TRUE,TRUE
3662,EY6307,EY,Etihad Airways,5,B787,Widebody,JNB,20250415,18:15:00,220,224,331,5279.0,TRUE,TRUE
3663,EY9642,EY,Etihad Airways,8,A320,Narrowbody,FRA,20250415,18:20:00,221,162,195,0.0,FALSE,TRUE
3664,EY7509,EY,Etihad Airways,1,A380,Widebody,ICN,20250415,18:40:00,225,401,567,0.0,FALSE,TRUE
3665,EY3879,EY,Etihad Airways,7,A321,Narrowbody,CAI,20250415,18:55:00,228,175,262,0.0,FALSE,TRUE
3666,EY1102,EY,Etihad Airways,3,B747,Widebody,ICN,20250415,18:55:00,228,283,347,8314.7,TRUE,TRUE
3667,EY7998,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250415,19:05:00,230,173,210,1453.3,TRUE,TRUE
3668,EY7879,EY,Etihad Airways,4,A350,Widebody,JNB,20250415,19:15:00,232,254,344,6226.1,TRUE,TRUE
3669,EY4564,EY,Etihad Airways,5,B787,Widebody,SIN,20250415,19:20:00,233,227,326,5697.1,TRUE,TRUE
3670,EY6812,EY,Etihad Airways,5,B787,Widebody,CAI,20250415,19:25:00,234,204,278,0.0,FALSE,TRUE
3671,EY2239,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250415,19:45:00,238,148,180,2078.1,TRUE,TRUE
3672,EY9896,EY,Etihad Airways,2,B777,Widebody,SIN,20250415,21:10:00,255,281,357,0.0,FALSE,TRUE
3673,ME4136,ME,Middle East Airlines,9,B737,Narrowbody,BKK,20250415,21:45:00,262,136,185,0.0,FALSE,TRUE
3674,EY8816,EY,Etihad Airways,6,A330,Widebody,LHR,20250415,22:55:00,276,212,290,2621.5,TRUE,TRUE
3675,UL9870,UL,SriLankan Airlines,3,B747,Widebody,ICN,20250415,23:45:00,286,329,460,0.0,FALSE,TRUE
3676,EY6670,EY,Etihad Airways,8,A320,Narrowbody,DEL,20250415,23:50:00,287,151,213,0.0,FALSE,TRUE
3677,EY1374,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250416,00:20:00,5,135,166,0.0,FALSE,TRUE
3678,6E1976,6E,IndiGo,7,A321,Narrowbody,HKG,20250416,04:00:00,49,169,227,0.0,FALSE,TRUE
3679,EY9091,EY,Etihad Airways,6,A330,Widebody,ICN,20250416,04:40:00,57,229,308,3664.7,TRUE,TRUE
3680,SU545,SU,Aeroflot,7,A321,Narrowbody,NRT,20250416,05:10:00,63,187,247,1954.4,TRUE,TRUE
3681,W62750,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,HKG,20250416,05:45:00,70,147,192,0.0,FALSE,TRUE
3682,G99613,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,CDG,20250416,06:00:00,73,140,169,0.0,FALSE,TRUE
3683,EY5994,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250416,06:10:00,75,187,225,1697.2,TRUE,TRUE
3684,EY1930,EY,Etihad Airways,3,B747,Widebody,DEL,20250416,06:10:00,75,320,432,0.0,FALSE,TRUE
3685,TK6620,TK,Turkish Airlines,7,A321,Narrowbody,DXB,20250416,06:15:00,76,171,220,0.0,FALSE,TRUE
3686,EY7340,EY,Etihad Airways,6,A330,Widebody,LHR,20250416,06:20:00,77,193,271,0.0,FALSE,TRUE
3687,G9139,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JFK,20250416,06:20:00,77,137,195,1745.9,TRUE,TRUE
3688,G92961,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,CAI,20250416,06:20:00,77,156,218,0.0,FALSE,TRUE
3689,PK8314,PK,Pakistan International Airlines,2,B777,Widebody,CDG,20250416,06:30:00,79,323,456,4243.8,TRUE,TRUE
3690,GF4945,GF,Gulf Air,3,B747,Widebody,MUM,20250416,06:40:00,81,320,413,0.0,FALSE,TRUE
3691,G9493,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JFK,20250416,07:00:00,85,153,204,910.6,TRUE,TRUE
3692,IX5209,IX,Air India Express,3,B747,Widebody,JNB,20250416,07:10:00,87,327,432,0.0,FALSE,TRUE
3693,QR9221,QR,Qatar Airways,1,A380,Widebody,CDG,20250416,07:20:00,89,374,460,11031.0,TRUE,TRUE
3694,EY2412,EY,Etihad Airways,6,A330,Widebody,DXB,20250416,07:20:00,89,243,331,0.0,FALSE,TRUE
3695,EY342,EY,Etihad Airways,3,B747,Widebody,JNB,20250416,07:40:00,93,333,418,6432.3,TRUE,TRUE
3696,G98383,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,SIN,20250416,07:50:00,95,130,169,0.0,FALSE,TRUE
3697,EY7181,EY,Etihad Airways,2,B777,Widebody,LHR,20250416,07:50:00,95,258,323,0.0,FALSE,TRUE
3698,EY2131,EY,Etihad Airways,2,B777,Widebody,BKK,20250416,08:25:00,102,278,380,9267.9,TRUE,TRUE
3699,EY9129,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250416,08:40:00,105,158,217,0.0,FALSE,TRUE
3700,EY661,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250416,08:55:00,108,160,225,0.0,FALSE,TRUE
3701,EY4328,EY,Etihad Airways,3,B747,Widebody,ICN,20250416,08:55:00,108,330,494,0.0,FALSE,TRUE
3702,W65063,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,MUM,20250416,09:00:00,109,173,229,0.0,FALSE,TRUE
3703,EY1826,EY,Etihad Airways,4,A350,Widebody,CAI,20250416,09:05:00,110,269,346,0.0,FALSE,TRUE
3704,G93520,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,FRA,20250416,09:10:00,111,162,213,0.0,FALSE,TRUE
3705,EY6266,EY,Etihad Airways,1,A380,Widebody,NRT,20250416,09:25:00,114,399,498,0.0,FALSE,TRUE
3706,BG7719,BG,Biman Bangladesh Airlines,10,E190,Narrowbody,SIN,20250416,09:35:00,116,84,121,0.0,FALSE,TRUE
3707,EY8839,EY,Etihad Airways,5,B787,Widebody,KWI,20250416,09:40:00,117,252,372,2888.9,TRUE,TRUE
3708,EY1088,EY,Etihad Airways,1,A380,Widebody,KWI,20250416,09:45:00,118,419,618,5519.6,TRUE,TRUE
3709,EY6459,EY,Etihad Airways,5,B787,Widebody,DEL,20250416,10:10:00,123,256,347,4724.1,TRUE,TRUE
3710,MS703,MS,EgyptAir,8,A320,Narrowbody,DXB,20250416,10:20:00,125,166,211,1271.7,TRUE,TRUE
3711,G99103,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,HKG,20250416,10:30:00,127,156,230,1318.6,TRUE,TRUE
3712,G91587,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,LHR,20250416,10:35:00,128,143,180,0.0,FALSE,TRUE
3713,TK6101,TK,Turkish Airlines,10,E190,Narrowbody,HKG,20250416,10:50:00,131,84,110,468.6,TRUE,TRUE
3714,EY3249,EY,Etihad Airways,5,B787,Widebody,JFK,20250416,11:00:00,133,235,330,0.0,FALSE,TRUE
3715,XY8662,XY,flynas,7,A321,Narrowbody,DEL,20250416,11:05:00,134,188,243,0.0,FALSE,TRUE
3716,FC7064,FC,Florida Coastal Airlines,7,A321,Narrowbody,MUM,20250416,11:15:00,136,159,206,0.0,FALSE,TRUE
3717,EY8455,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250416,11:15:00,136,143,204,2174.9,TRUE,TRUE
3718,EY4558,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250416,11:50:00,143,127,153,1196.2,TRUE,TRUE
3719,SU1670,SU,Aeroflot,7,A321,Narrowbody,DXB,20250416,12:40:00,153,140,178,1152.1,TRUE,TRUE
3720,EY708,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250416,12:45:00,154,140,195,0.0,FALSE,TRUE
3721,EY8672,EY,Etihad Airways,3,B747,Widebody,LHR,20250416,12:50:00,155,308,454,0.0,FALSE,TRUE
3722,EY6012,EY,Etihad Airways,6,A330,Widebody,CAI,20250416,13:00:00,157,219,310,5558.2,TRUE,TRUE
3723,EY2640,EY,Etihad Airways,1,A380,Widebody,JFK,20250416,13:10:00,159,445,598,0.0,FALSE,TRUE
3724,EY9526,EY,Etihad Airways,6,A330,Widebody,CDG,20250416,13:15:00,160,214,257,0.0,FALSE,TRUE
3725,EY4440,EY,Etihad Airways,1,A380,Widebody,HKG,20250416,13:20:00,161,467,655,0.0,FALSE,TRUE
3726,EY3202,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250416,13:25:00,162,148,217,0.0,FALSE,TRUE
3727,IX6404,IX,Air India Express,5,B787,Widebody,ICN,20250416,13:40:00,165,218,283,6657.5,TRUE,TRUE
3728,EY6520,EY,Etihad Airways,6,A330,Widebody,SIN,20250416,13:40:00,165,238,353,4213.8,TRUE,TRUE
3729,EY9523,EY,Etihad Airways,5,B787,Widebody,JFK,20250416,14:15:00,172,230,319,0.0,FALSE,TRUE
3730,W64048,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,DEL,20250416,14:25:00,174,137,197,0.0,FALSE,TRUE
3731,EY1483,EY,Etihad Airways,4,A350,Widebody,JFK,20250416,14:40:00,177,273,346,3298.0,TRUE,TRUE
3732,W61546,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,BKK,20250416,14:55:00,180,157,228,0.0,FALSE,TRUE
3733,G93571,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250416,14:55:00,180,137,181,1059.3,TRUE,TRUE
3734,EY5551,EY,Etihad Airways,4,A350,Widebody,BKK,20250416,15:50:00,191,221,292,5990.5,TRUE,TRUE
3735,EY3885,EY,Etihad Airways,2,B777,Widebody,FRA,20250416,16:10:00,195,297,430,7049.4,TRUE,TRUE
3736,EY8327,EY,Etihad Airways,1,A380,Widebody,MUM,20250416,16:25:00,198,402,507,0.0,FALSE,TRUE
3737,G99923,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,BKK,20250416,16:55:00,204,137,191,0.0,FALSE,TRUE
3738,O37817,O3,SF Airlines,7,A321,Narrowbody,KWI,20250416,17:05:00,206,154,193,2133.5,TRUE,TRUE
3739,EY4587,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250416,17:10:00,207,143,188,1107.1,TRUE,TRUE
3740,MS7879,MS,EgyptAir,3,B747,Widebody,NRT,20250416,17:15:00,208,371,533,9876.2,TRUE,TRUE
3741,IX8393,IX,Air India Express,8,A320,Narrowbody,MUM,20250416,17:15:00,208,135,173,955.9,TRUE,TRUE
3742,EY6452,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250416,17:15:00,208,145,178,2012.0,TRUE,TRUE
3743,EY2271,EY,Etihad Airways,8,A320,Narrowbody,LHR,20250416,17:25:00,210,142,208,0.0,FALSE,TRUE
3744,EY4889,EY,Etihad Airways,3,B747,Widebody,FRA,20250416,17:55:00,216,340,424,0.0,FALSE,TRUE
3745,AI6707,AI,Air India,3,B747,Widebody,KWI,20250416,18:00:00,217,348,441,0.0,FALSE,TRUE
3746,EY953,EY,Etihad Airways,6,A330,Widebody,NRT,20250416,18:10:00,219,245,349,4044.4,TRUE,TRUE
3747,EY5183,EY,Etihad Airways,8,A320,Narrowbody,DEL,20250416,18:25:00,222,159,191,1866.0,TRUE,TRUE
3748,IX9613,IX,Air India Express,9,B737,Narrowbody,JNB,20250416,18:35:00,224,142,202,0.0,FALSE,TRUE
3749,W6856,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,JNB,20250416,18:50:00,227,151,182,1870.0,TRUE,TRUE
3750,EY6421,EY,Etihad Airways,3,B747,Widebody,NRT,20250416,19:05:00,230,315,425,7294.5,TRUE,TRUE
3751,EY8226,EY,Etihad Airways,8,A320,Narrowbody,FRA,20250416,19:25:00,234,143,176,0.0,FALSE,TRUE
3752,BG4761,BG,Biman Bangladesh Airlines,5,B787,Widebody,CAI,20250416,19:35:00,236,232,315,0.0,FALSE,TRUE
3753,EY9881,EY,Etihad Airways,5,B787,Widebody,JNB,20250416,19:45:00,238,257,382,4291.3,TRUE,TRUE
3754,EY5724,EY,Etihad Airways,8,A320,Narrowbody,NRT,20250416,22:00:00,265,138,193,802.6,TRUE,TRUE
3755,EY8676,EY,Etihad Airways,5,B787,Widebody,DXB,20250416,22:10:00,267,262,356,0.0,FALSE,TRUE
3756,EY6808,EY,Etihad Airways,4,A350,Widebody,KWI,20250416,22:30:00,271,256,377,0.0,FALSE,TRUE
3757,EY5619,EY,Etihad Airways,5,B787,Widebody,CDG,20250416,23:50:00,287,261,373,6999.6,TRUE,TRUE
3758,TK7302,TK,Turkish Airlines,6,A330,Widebody,HKG,20250416,23:55:00,288,188,275,4039.5,TRUE,TRUE
3759,G93609,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,FRA,20250417,00:30:00,7,157,221,0.0,FALSE,TRUE
3760,G95506,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250417,00:45:00,10,157,228,0.0,FALSE,TRUE
3761,EY7889,EY,Etihad Airways,3,B747,Widebody,JFK,20250417,01:20:00,17,377,483,0.0,FALSE,TRUE
3762,6E9614,6E,IndiGo,7,A321,Narrowbody,MUM,20250417,02:25:00,30,146,196,0.0,FALSE,TRUE
3763,EY7373,EY,Etihad Airways,8,A320,Narrowbody,KWI,20250417,02:35:00,32,158,228,1472.8,TRUE,TRUE
3764,EY4184,EY,Etihad Airways,3,B747,Widebody,ICN,20250417,03:00:00,37,355,502,8293.4,TRUE,TRUE
3765,QP1093,QP,Akasa Air,8,A320,Narrowbody,CAI,20250417,04:50:00,59,127,179,1758.8,TRUE,TRUE
3766,G95296,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,NRT,20250417,05:00:00,61,166,220,0.0,FALSE,TRUE
3767,XY2060,XY,flynas,4,A350,Widebody,LHR,20250417,05:55:00,72,256,343,0.0,FALSE,TRUE
3768,EY7070,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250417,06:05:00,74,167,213,1398.1,TRUE,TRUE
3769,G95276,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,SIN,20250417,06:05:00,74,184,268,2578.0,TRUE,TRUE
3770,BS983,BS,British International Helicopters,2,B777,Widebody,JNB,20250417,06:10:00,75,316,422,0.0,FALSE,TRUE
3771,EY9183,EY,Etihad Airways,2,B777,Widebody,BKK,20250417,06:10:00,75,279,376,8547.4,TRUE,TRUE
3772,W64529,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,JNB,20250417,06:25:00,78,162,199,0.0,FALSE,TRUE
3773,EY2998,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250417,06:25:00,78,140,168,1172.7,TRUE,TRUE
3774,EY9913,EY,Etihad Airways,5,B787,Widebody,HKG,20250417,06:40:00,81,227,282,0.0,FALSE,TRUE
3775,6E3526,6E,IndiGo,8,A320,Narrowbody,SIN,20250417,06:45:00,82,129,172,0.0,FALSE,TRUE
3776,EY2159,EY,Etihad Airways,5,B787,Widebody,MUM,20250417,06:50:00,83,240,334,0.0,FALSE,TRUE
3777,G93592,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,JFK,20250417,06:55:00,84,174,260,0.0,FALSE,TRUE
3778,EY1401,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250417,07:00:00,85,137,202,0.0,FALSE,TRUE
3779,EY3049,EY,Etihad Airways,3,B747,Widebody,MUM,20250417,07:10:00,87,369,450,9793.2,TRUE,TRUE
3780,6E9008,6E,IndiGo,7,A321,Narrowbody,LHR,20250417,07:35:00,92,173,237,0.0,FALSE,TRUE
3781,EY8175,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250417,07:35:00,92,154,194,0.0,FALSE,TRUE
3782,W64824,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,FRA,20250417,07:55:00,96,149,217,0.0,FALSE,TRUE
3783,EY3906,EY,Etihad Airways,3,B747,Widebody,KWI,20250417,07:55:00,96,333,448,0.0,FALSE,TRUE
3784,EY1270,EY,Etihad Airways,2,B777,Widebody,CDG,20250417,08:05:00,98,302,420,4844.9,TRUE,TRUE
3785,EY2756,EY,Etihad Airways,4,A350,Widebody,HKG,20250417,08:20:00,101,238,315,7741.8,TRUE,TRUE
3786,G96910,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250417,08:20:00,101,146,217,0.0,FALSE,TRUE
3787,EY1158,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250417,08:25:00,102,160,203,0.0,FALSE,TRUE
3788,EY4528,EY,Etihad Airways,6,A330,Widebody,MUM,20250417,08:30:00,103,199,267,5916.3,TRUE,TRUE
3789,6E4172,6E,IndiGo,8,A320,Narrowbody,KWI,20250417,08:40:00,105,145,196,0.0,FALSE,TRUE
3790,EY903,EY,Etihad Airways,3,B747,Widebody,JFK,20250417,08:55:00,108,305,398,0.0,FALSE,TRUE
3791,EY5171,EY,Etihad Airways,5,B787,Widebody,KWI,20250417,09:15:00,112,263,361,0.0,FALSE,TRUE
3792,W66889,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,NRT,20250417,09:25:00,114,146,218,0.0,FALSE,TRUE
3793,EY3466,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250417,09:50:00,119,144,187,2471.9,TRUE,TRUE
3794,EY1257,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250417,09:50:00,119,147,211,0.0,FALSE,TRUE
3795,EY8928,EY,Etihad Airways,6,A330,Widebody,ICN,20250417,10:20:00,125,233,346,4476.6,TRUE,TRUE
3796,IX3947,IX,Air India Express,1,A380,Widebody,JFK,20250417,10:30:00,127,398,584,11176.3,TRUE,TRUE
3797,EY167,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250417,10:55:00,132,165,228,0.0,FALSE,TRUE
3798,EY3789,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250417,11:10:00,135,172,233,0.0,FALSE,TRUE
3799,EY7608,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250417,11:35:00,140,187,239,0.0,FALSE,TRUE
3800,PK6160,PK,Pakistan International Airlines,9,B737,Narrowbody,CAI,20250417,12:00:00,145,145,176,0.0,FALSE,TRUE
3801,EY2426,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250417,12:35:00,152,128,190,0.0,FALSE,TRUE
3802,EY6100,EY,Etihad Airways,1,A380,Widebody,LHR,20250417,13:00:00,157,386,490,9375.1,TRUE,TRUE
3803,G93550,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,MUM,20250417,13:00:00,157,179,237,0.0,FALSE,TRUE
3804,EY3204,EY,Etihad Airways,2,B777,Widebody,FRA,20250417,13:15:00,160,262,365,6540.4,TRUE,TRUE
3805,G99970,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,CDG,20250417,14:40:00,177,133,195,0.0,FALSE,TRUE
3806,EY1758,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250417,14:45:00,178,134,178,1351.4,TRUE,TRUE
3807,EY6002,EY,Etihad Airways,3,B747,Widebody,ICN,20250417,14:50:00,179,364,489,0.0,FALSE,TRUE
3808,EY2232,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250417,14:50:00,179,161,194,0.0,FALSE,TRUE
3809,EY9906,EY,Etihad Airways,2,B777,Widebody,JNB,20250417,15:35:00,188,269,375,0.0,FALSE,TRUE
3810,EY2819,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250417,15:35:00,188,170,225,1151.4,TRUE,TRUE
3811,G94501,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,CAI,20250417,16:10:00,195,141,199,0.0,FALSE,TRUE
3812,EY8426,EY,Etihad Airways,5,B787,Widebody,BKK,20250417,16:10:00,195,199,290,5249.6,TRUE,TRUE
3813,EY3557,EY,Etihad Airways,5,B787,Widebody,BKK,20250417,16:10:00,195,224,287,0.0,FALSE,TRUE
3814,W65418,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,MUM,20250417,16:20:00,197,185,253,2605.9,TRUE,TRUE
3815,EY4104,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250417,16:30:00,199,126,153,1718.2,TRUE,TRUE
3816,EY2108,EY,Etihad Airways,5,B787,Widebody,JFK,20250417,16:35:00,200,252,335,0.0,FALSE,TRUE
3817,GF9891,GF,Gulf Air,7,A321,Narrowbody,FRA,20250417,16:45:00,202,151,222,0.0,FALSE,TRUE
3818,ME4551,ME,Middle East Airlines,4,A350,Widebody,FRA,20250417,17:00:00,205,282,422,0.0,FALSE,TRUE
3819,EY7850,EY,Etihad Airways,3,B747,Widebody,HKG,20250417,17:10:00,207,370,502,10866.3,TRUE,TRUE
3820,EY3765,EY,Etihad Airways,6,A330,Widebody,DEL,20250417,17:15:00,208,220,293,5286.6,TRUE,TRUE
3821,EY5620,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250417,17:15:00,208,145,182,0.0,FALSE,TRUE
3822,EY8343,EY,Etihad Airways,1,A380,Widebody,DEL,20250417,17:15:00,208,396,551,0.0,FALSE,TRUE
3823,EY2013,EY,Etihad Airways,3,B747,Widebody,ICN,20250417,17:55:00,216,301,441,0.0,FALSE,TRUE
3824,EY1039,EY,Etihad Airways,7,A321,Narrowbody,KWI,20250417,18:15:00,220,158,207,1649.4,TRUE,TRUE
3825,EY3751,EY,Etihad Airways,6,A330,Widebody,SIN,20250417,18:35:00,224,210,289,5059.4,TRUE,TRUE
3826,W66346,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,KWI,20250417,18:50:00,227,184,222,0.0,FALSE,TRUE
3827,EY1807,EY,Etihad Airways,8,A320,Narrowbody,JNB,20250417,19:15:00,232,130,182,0.0,FALSE,TRUE
3828,TK6445,TK,Turkish Airlines,7,A321,Narrowbody,ICN,20250417,19:15:00,232,181,255,1852.5,TRUE,TRUE
3829,EY324,EY,Etihad Airways,6,A330,Widebody,JNB,20250417,19:20:00,233,200,258,0.0,FALSE,TRUE
3830,TK471,TK,Turkish Airlines,9,B737,Narrowbody,LHR,20250417,19:25:00,234,150,204,0.0,FALSE,TRUE
3831,EY845,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250417,19:55:00,240,146,191,1750.9,TRUE,TRUE
3832,EY4272,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250417,20:25:00,246,138,171,874.5,TRUE,TRUE
3833,EY4866,EY,Etihad Airways,4,A350,Widebody,JNB,20250417,21:20:00,257,263,382,0.0,FALSE,TRUE
3834,G95997,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JNB,20250417,22:00:00,265,163,225,0.0,FALSE,TRUE
3835,IX7880,IX,Air India Express,7,A321,Narrowbody,FRA,20250418,00:30:00,7,157,233,1396.3,TRUE,TRUE
3836,EY5571,EY,Etihad Airways,5,B787,Widebody,DEL,20250418,00:50:00,11,207,306,0.0,FALSE,TRUE
3837,EY8372,EY,Etihad Airways,2,B777,Widebody,JNB,20250418,03:30:00,43,292,388,6175.0,TRUE,TRUE
3838,EY619,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250418,03:55:00,48,161,238,1309.7,TRUE,TRUE
3839,EY8542,EY,Etihad Airways,2,B777,Widebody,LHR,20250418,04:15:00,52,311,399,7809.4,TRUE,TRUE
3840,EY1133,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250418,04:20:00,53,159,231,0.0,FALSE,TRUE
3841,MS153,MS,EgyptAir,6,A330,Widebody,CDG,20250418,05:25:00,66,203,278,0.0,FALSE,TRUE
3842,W68161,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,FRA,20250418,05:40:00,69,148,199,0.0,FALSE,TRUE
3843,EY1075,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250418,05:45:00,70,132,181,0.0,FALSE,TRUE
3844,EY3294,EY,Etihad Airways,3,B747,Widebody,ICN,20250418,05:45:00,70,307,456,0.0,FALSE,TRUE
3845,W64666,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,NRT,20250418,06:05:00,74,143,196,1513.5,TRUE,TRUE
3846,EY9184,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250418,06:10:00,75,172,236,1847.0,TRUE,TRUE
3847,EY7946,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250418,06:10:00,75,140,174,0.0,FALSE,TRUE
3848,6E7291,6E,IndiGo,7,A321,Narrowbody,DEL,20250418,06:15:00,76,150,218,0.0,FALSE,TRUE
3849,G98220,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,SIN,20250418,06:20:00,77,178,242,0.0,FALSE,TRUE
3850,W62072,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,NRT,20250418,06:25:00,78,130,167,1959.7,TRUE,TRUE
3851,EY1115,EY,Etihad Airways,5,B787,Widebody,JNB,20250418,06:35:00,80,199,270,6094.0,TRUE,TRUE
3852,EY3686,EY,Etihad Airways,6,A330,Widebody,NRT,20250418,06:50:00,83,211,289,6204.4,TRUE,TRUE
3853,EY554,EY,Etihad Airways,7,A321,Narrowbody,KWI,20250418,06:55:00,84,175,262,0.0,FALSE,TRUE
3854,XY9368,XY,flynas,2,B777,Widebody,NRT,20250418,07:10:00,87,304,388,0.0,FALSE,TRUE
3855,EY274,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250418,07:35:00,92,177,245,0.0,FALSE,TRUE
3856,EY2394,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250418,08:00:00,97,134,167,0.0,FALSE,TRUE
3857,QR7639,QR,Qatar Airways,7,A321,Narrowbody,ICN,20250418,08:15:00,100,174,232,0.0,FALSE,TRUE
3858,BS7260,BS,British International Helicopters,3,B747,Widebody,FRA,20250418,08:30:00,103,311,405,0.0,FALSE,TRUE
3859,ME633,ME,Middle East Airlines,9,B737,Narrowbody,SIN,20250418,08:55:00,108,150,211,0.0,FALSE,TRUE
3860,EY3737,EY,Etihad Airways,7,A321,Narrowbody,ICN,20250418,09:00:00,109,147,177,0.0,FALSE,TRUE
3861,EY1816,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250418,09:05:00,110,127,182,0.0,FALSE,TRUE
3862,EY6070,EY,Etihad Airways,1,A380,Widebody,ICN,20250418,09:15:00,112,391,472,0.0,FALSE,TRUE
