replenishment_id,from_station_id,to_station_id,date_key,before_period_id,equipment_id,scenario_id,qty_to_move,distance_km,estimated_time_min,priority,trigger_reason,status,is_active
1587,3,4,20250712,2,3,1,2,0.5,2,MEDIUM,Shortage,Recommended,TRUE
1588,1,3,20250712,3,1,1,5,0.3,2,HIGH,Shortage,Recommended,TRUE
1589,5,2,20250712,3,1,1,6,1.2,5,HIGH,Balance,Recommended,TRUE
1590,6,5,20250712,3,2,1,4,0.5,2,HIGH,Shortage,Recommended,TRUE
1591,2,4,20250712,3,3,1,62,0.6,3,HIGH,Shortage,Recommended,TRUE
1592,2,3,20250712,3,3,1,18,0.1,2,HIGH,Balance,Recommended,TRUE
1593,2,5,20250712,3,3,1,17,1.2,5,HIGH,Shortage,Recommended,TRUE
1594,3,4,20250713,1,1,1,3,0.5,2,HIGH,Balance,Recommended,TRUE
1595,9,7,20250713,1,3,1,13,0.6,3,HIGH,Shortage,Recommended,TRUE
1596,3,6,20250713,1,3,1,5,1.2,5,HIGH,Shortage,Recommended,TRUE
1597,2,10,20250713,1,3,1,23,2.5,10,HIGH,Shortage,Recommended,TRUE
1598,2,5,20250713,1,3,1,3,1.2,5,MEDIUM,Shortage,Recommended,TRUE
1599,1,3,20250713,2,1,1,5,0.3,2,HIGH,Preventive,Recommended,TRUE
1600,5,3,20250713,3,1,1,4,1.1,5,HIGH,Shortage,Recommended,TRUE
1601,2,1,20250713,3,3,1,11,0.2,2,HIGH,Shortage,Recommended,TRUE
1602,3,1,20250713,4,1,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
1603,6,5,20250713,4,1,1,8,0.5,2,HIGH,Balance,Recommended,TRUE
1604,5,4,20250713,4,2,1,6,0.6,3,HIGH,Shortage,Recommended,TRUE
1605,2,1,20250713,4,3,1,26,0.2,2,HIGH,Shortage,Recommended,TRUE
1606,6,5,20250713,4,3,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1607,2,3,20250713,4,3,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
1608,8,6,20250714,1,3,1,4,0.6,3,HIGH,Preventive,Recommended,TRUE
1609,6,5,20250714,1,1,1,2,0.5,2,MEDIUM,Balance,Recommended,TRUE
1610,3,4,20250714,1,2,1,3,0.5,2,MEDIUM,Shortage,Recommended,TRUE
1611,5,3,20250714,2,1,1,9,1.1,5,HIGH,Shortage,Recommended,TRUE
1612,5,4,20250714,2,1,1,1,0.6,3,HIGH,Shortage,Recommended,TRUE
1613,2,1,20250714,2,3,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
1614,6,7,20250714,2,3,1,3,0.4,2,HIGH,Shortage,Recommended,TRUE
1615,6,1,20250714,2,1,1,2,1.5,6,MEDIUM,Shortage,Recommended,TRUE
1616,8,7,20250714,2,2,1,1,0.2,2,LOW,Shortage,Recommended,TRUE
1617,6,4,20250714,3,1,1,12,0.7,3,HIGH,Preventive,Recommended,TRUE
1618,8,1,20250714,3,1,1,11,2.0,8,HIGH,Balance,Recommended,TRUE
1619,8,6,20250714,3,3,1,3,0.6,3,HIGH,Preventive,Recommended,TRUE
1620,9,10,20250714,4,3,1,11,0.4,2,HIGH,Shortage,Recommended,TRUE
1621,8,7,20250714,4,3,1,2,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1622,7,2,20250715,1,1,1,6,1.6,7,HIGH,Balance,Recommended,TRUE
1623,9,6,20250715,1,3,1,8,1.0,4,HIGH,Preventive,Recommended,TRUE
1624,10,7,20250715,1,3,1,1,0.9,4,HIGH,Shortage,Recommended,TRUE
1625,8,5,20250715,1,1,1,2,0.8,4,MEDIUM,Shortage,Recommended,TRUE
1626,2,3,20250715,2,3,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
1627,4,3,20250715,3,1,1,8,0.5,2,HIGH,Shortage,Recommended,TRUE
1628,3,2,20250716,1,2,1,3,0.1,2,HIGH,Balance,Recommended,TRUE
1629,1,2,20250716,2,2,1,3,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1630,3,4,20250716,3,2,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1631,3,4,20250716,3,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1632,8,7,20250716,3,3,1,11,0.2,2,HIGH,Shortage,Recommended,TRUE
1633,8,7,20250716,3,1,1,2,0.2,2,MEDIUM,Preventive,Recommended,TRUE
1634,2,9,20250716,3,3,1,3,2.2,9,MEDIUM,Shortage,Recommended,TRUE
1635,7,6,20250716,4,1,1,1,0.4,2,LOW,Shortage,Recommended,TRUE
1636,8,7,20250717,1,1,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
1637,5,3,20250717,1,1,1,9,1.1,5,HIGH,Shortage,Recommended,TRUE
1638,5,2,20250717,1,1,1,1,1.2,5,HIGH,Shortage,Recommended,TRUE
1639,6,4,20250717,1,1,1,5,0.7,3,HIGH,Shortage,Recommended,TRUE
1640,9,7,20250717,1,3,1,20,0.6,3,HIGH,Shortage,Recommended,TRUE
1641,2,4,20250717,1,3,1,21,0.6,3,HIGH,Shortage,Recommended,TRUE
1642,2,6,20250717,1,3,1,17,1.3,6,HIGH,Balance,Recommended,TRUE
1643,2,3,20250717,1,3,1,13,0.1,2,HIGH,Shortage,Recommended,TRUE
1644,2,5,20250717,1,3,1,2,1.2,5,MEDIUM,Shortage,Recommended,TRUE
1645,6,1,20250717,1,1,1,1,1.5,6,LOW,Shortage,Recommended,TRUE
1646,1,3,20250717,1,2,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
1647,6,5,20250717,2,3,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1648,1,3,20250717,2,2,1,1,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1649,5,4,20250717,2,2,1,1,0.6,3,LOW,Shortage,Recommended,TRUE
1650,3,4,20250717,3,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1651,1,3,20250717,4,2,1,4,0.3,2,HIGH,Shortage,Recommended,TRUE
1652,2,4,20250717,4,3,1,9,0.6,3,HIGH,Shortage,Recommended,TRUE
1653,3,4,20250717,4,1,1,1,0.5,2,LOW,Shortage,Recommended,TRUE
1654,3,1,20250718,1,1,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
1655,5,2,20250718,1,1,1,4,1.2,5,HIGH,Shortage,Recommended,TRUE
1656,3,2,20250718,1,2,1,3,0.1,2,HIGH,Balance,Recommended,TRUE
1657,9,8,20250718,1,3,1,8,0.4,2,HIGH,Balance,Recommended,TRUE
1658,2,10,20250718,1,3,1,30,2.5,10,HIGH,Balance,Recommended,TRUE
1659,3,5,20250718,1,3,1,5,1.1,5,HIGH,Preventive,Recommended,TRUE
1660,3,4,20250718,2,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1661,3,2,20250718,3,1,1,3,0.1,2,HIGH,Preventive,Recommended,TRUE
1662,2,4,20250718,3,3,1,14,0.6,3,HIGH,Shortage,Recommended,TRUE
1663,4,3,20250718,3,2,1,3,0.5,2,MEDIUM,Shortage,Recommended,TRUE
1664,8,7,20250718,4,1,1,12,0.2,2,HIGH,Shortage,Recommended,TRUE
1665,8,6,20250718,4,3,1,11,0.6,3,HIGH,Shortage,Recommended,TRUE
1666,2,3,20250718,4,3,1,22,0.1,2,HIGH,Balance,Recommended,TRUE
1667,4,5,20250718,4,3,1,2,0.6,3,HIGH,Shortage,Recommended,TRUE
1668,9,8,20250719,1,1,1,5,0.4,2,HIGH,Shortage,Recommended,TRUE
1669,1,3,20250719,1,2,1,2,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1670,2,3,20250719,2,3,1,7,0.1,2,HIGH,Shortage,Recommended,TRUE
1671,7,6,20250719,3,1,1,10,0.4,2,HIGH,Balance,Recommended,TRUE
1672,5,1,20250719,3,1,1,10,1.4,6,HIGH,Shortage,Recommended,TRUE
1673,5,4,20250719,3,2,1,6,0.6,3,HIGH,Shortage,Recommended,TRUE
1674,2,4,20250719,3,3,1,47,0.6,3,HIGH,Balance,Recommended,TRUE
1675,2,1,20250719,3,3,1,35,0.2,2,HIGH,Shortage,Recommended,TRUE
1676,5,3,20250719,3,3,1,5,1.1,5,HIGH,Balance,Recommended,TRUE
1677,8,3,20250719,3,1,1,3,1.7,7,MEDIUM,Balance,Recommended,TRUE
1678,2,3,20250719,4,3,1,1,0.1,2,LOW,Shortage,Recommended,TRUE
1679,5,4,20250720,1,1,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
1680,8,1,20250720,1,1,1,1,2.0,8,LOW,Shortage,Recommended,TRUE
1681,3,4,20250720,2,1,1,3,0.5,2,HIGH,Balance,Recommended,TRUE
1682,8,6,20250720,2,3,1,4,0.6,3,HIGH,Shortage,Recommended,TRUE
1683,5,4,20250720,3,1,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
1684,9,10,20250720,3,3,1,8,0.4,2,HIGH,Balance,Recommended,TRUE
1685,2,3,20250720,3,3,1,7,0.1,2,HIGH,Shortage,Recommended,TRUE
1686,2,1,20250720,3,3,1,3,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1687,8,5,20250720,3,3,1,1,0.8,4,LOW,Balance,Recommended,TRUE
1688,8,7,20250720,4,3,1,7,0.2,2,HIGH,Balance,Recommended,TRUE
1689,3,4,20250720,4,3,1,2,0.5,2,MEDIUM,Balance,Recommended,TRUE
1690,3,4,20250721,1,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1691,3,2,20250721,1,2,1,3,0.1,2,MEDIUM,Balance,Recommended,TRUE
1692,1,2,20250721,2,1,1,5,0.2,2,HIGH,Balance,Recommended,TRUE
1693,7,6,20250721,2,3,1,18,0.4,2,HIGH,Preventive,Recommended,TRUE
1694,1,3,20250721,2,2,1,2,0.3,2,MEDIUM,Preventive,Recommended,TRUE
1695,8,6,20250721,3,1,1,2,0.6,3,HIGH,Balance,Recommended,TRUE
1696,3,4,20250721,3,2,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1697,2,4,20250721,3,3,1,23,0.6,3,HIGH,Shortage,Recommended,TRUE
1698,2,3,20250721,3,3,1,7,0.1,2,HIGH,Shortage,Recommended,TRUE
1699,2,10,20250721,3,3,1,7,2.5,10,HIGH,Balance,Recommended,TRUE
1700,2,8,20250721,3,3,1,1,1.8,8,LOW,Shortage,Recommended,TRUE
1701,4,5,20250721,4,3,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
1702,7,6,20250721,4,3,1,8,0.4,2,HIGH,Preventive,Recommended,TRUE
1703,1,3,20250721,4,2,1,3,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1704,6,5,20250721,4,2,1,1,0.5,2,LOW,Shortage,Recommended,TRUE
1705,6,7,20250722,1,1,1,3,0.4,2,HIGH,Shortage,Recommended,TRUE
1706,2,8,20250722,1,3,1,25,1.8,8,HIGH,Shortage,Recommended,TRUE
1707,2,6,20250722,1,3,1,23,1.3,6,HIGH,Shortage,Recommended,TRUE
1708,2,9,20250722,1,3,1,4,2.2,9,HIGH,Preventive,Recommended,TRUE
1709,4,2,20250722,1,2,1,3,0.6,3,MEDIUM,Balance,Recommended,TRUE
1710,2,4,20250722,1,3,1,2,0.6,3,MEDIUM,Balance,Recommended,TRUE
1711,4,9,20250722,2,3,1,3,1.6,7,HIGH,Shortage,Recommended,TRUE
1712,2,10,20250722,2,3,1,19,2.5,10,HIGH,Shortage,Recommended,TRUE
1713,5,6,20250722,2,1,1,3,0.5,2,MEDIUM,Shortage,Recommended,TRUE
1714,2,5,20250722,2,3,1,3,1.2,5,MEDIUM,Balance,Recommended,TRUE
1715,7,6,20250722,3,1,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
1716,3,4,20250722,3,1,1,3,0.5,2,HIGH,Preventive,Recommended,TRUE
1717,8,1,20250722,3,1,1,7,2.0,8,HIGH,Shortage,Recommended,TRUE
1718,8,6,20250722,3,3,1,1,0.6,3,HIGH,Shortage,Recommended,TRUE
1719,3,4,20250722,3,3,1,5,0.5,2,HIGH,Balance,Recommended,TRUE
1720,2,1,20250722,3,3,1,16,0.2,2,HIGH,Shortage,Recommended,TRUE
1721,2,10,20250722,3,3,1,5,2.5,10,HIGH,Shortage,Recommended,TRUE
1722,3,2,20250723,1,1,1,3,0.1,2,HIGH,Preventive,Recommended,TRUE
1723,3,2,20250723,1,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1724,3,5,20250723,1,3,1,5,1.1,5,HIGH,Shortage,Recommended,TRUE
1725,10,8,20250723,1,3,1,1,0.8,4,LOW,Preventive,Recommended,TRUE
1726,9,7,20250723,2,3,1,20,0.6,3,HIGH,Shortage,Recommended,TRUE
1727,1,3,20250723,2,2,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
1728,8,3,20250723,3,1,1,5,1.7,7,HIGH,Shortage,Recommended,TRUE
1729,9,6,20250723,3,1,1,4,1.0,4,HIGH,Shortage,Recommended,TRUE
1730,4,1,20250723,3,2,1,6,0.8,4,HIGH,Shortage,Recommended,TRUE
1731,4,2,20250723,4,1,1,2,0.6,3,HIGH,Shortage,Recommended,TRUE
1732,5,3,20250724,1,1,1,10,1.1,5,HIGH,Shortage,Recommended,TRUE
1733,1,2,20250724,1,2,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
1734,8,7,20250724,1,3,1,11,0.2,2,HIGH,Shortage,Recommended,TRUE
1735,2,5,20250724,1,3,1,2,1.2,5,MEDIUM,Shortage,Recommended,TRUE
1736,8,7,20250724,2,3,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
1737,10,9,20250724,2,3,1,1,0.4,2,HIGH,Shortage,Recommended,TRUE
1738,5,1,20250724,3,1,1,7,1.4,6,HIGH,Preventive,Recommended,TRUE
1739,2,1,20250724,3,3,1,24,0.2,2,HIGH,Shortage,Recommended,TRUE
1740,2,3,20250724,3,3,1,21,0.1,2,HIGH,Shortage,Recommended,TRUE
1741,1,2,20250724,3,2,1,1,0.2,2,MEDIUM,Balance,Recommended,TRUE
1742,6,8,20250724,3,3,1,1,0.6,3,LOW,Shortage,Recommended,TRUE
1743,2,3,20250724,4,3,1,12,0.1,2,HIGH,Shortage,Recommended,TRUE
1744,7,5,20250725,1,1,1,10,0.7,3,HIGH,Shortage,Recommended,TRUE
1745,1,2,20250725,1,2,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
1746,8,6,20250725,1,1,1,1,0.6,3,MEDIUM,Balance,Recommended,TRUE
1747,5,2,20250725,2,1,1,10,1.2,5,HIGH,Preventive,Recommended,TRUE
1748,3,2,20250725,2,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1749,7,3,20250725,2,1,1,3,1.6,7,MEDIUM,Shortage,Recommended,TRUE
1750,5,2,20250725,3,1,1,10,1.2,5,HIGH,Balance,Recommended,TRUE
1751,6,1,20250725,3,1,1,7,1.5,6,HIGH,Shortage,Recommended,TRUE
1752,2,1,20250725,3,3,1,24,0.2,2,HIGH,Shortage,Recommended,TRUE
1753,5,6,20250725,3,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1754,3,1,20250725,3,2,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
1755,1,3,20250725,4,2,1,3,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1756,6,4,20250726,1,1,1,8,0.7,3,HIGH,Shortage,Recommended,TRUE
1757,7,5,20250726,1,1,1,3,0.7,3,HIGH,Shortage,Recommended,TRUE
1758,8,3,20250726,1,1,1,4,1.7,7,HIGH,Shortage,Recommended,TRUE
1759,2,1,20250726,1,3,1,12,0.2,2,HIGH,Shortage,Recommended,TRUE
1760,2,3,20250726,1,3,1,7,0.1,2,HIGH,Balance,Recommended,TRUE
1761,9,8,20250726,1,3,1,7,0.4,2,HIGH,Shortage,Recommended,TRUE
1762,8,1,20250726,1,1,1,3,2.0,8,MEDIUM,Balance,Recommended,TRUE
1763,3,1,20250726,2,2,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
1764,3,4,20250726,2,3,1,5,0.5,2,HIGH,Balance,Recommended,TRUE
1765,1,2,20250726,3,1,1,5,0.2,2,HIGH,Preventive,Recommended,TRUE
1766,3,4,20250726,4,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1767,8,7,20250726,4,3,1,1,0.2,2,HIGH,Shortage,Recommended,TRUE
1768,7,6,20250727,1,2,1,6,0.4,2,HIGH,Balance,Recommended,TRUE
1769,8,10,20250727,1,3,1,2,0.8,4,HIGH,Shortage,Recommended,TRUE
1770,3,5,20250727,1,3,1,5,1.1,5,HIGH,Shortage,Recommended,TRUE
1771,7,6,20250727,2,3,1,6,0.4,2,HIGH,Shortage,Recommended,TRUE
1772,9,10,20250727,2,3,1,7,0.4,2,HIGH,Balance,Recommended,TRUE
1773,1,3,20250727,2,2,1,2,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1774,2,3,20250727,2,3,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
1775,3,2,20250727,3,1,1,3,0.1,2,HIGH,Balance,Recommended,TRUE
1776,3,2,20250727,3,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1777,9,8,20250727,3,3,1,4,0.4,2,HIGH,Balance,Recommended,TRUE
1778,2,4,20250727,4,3,1,5,0.6,3,HIGH,Balance,Recommended,TRUE
1779,2,1,20250727,4,3,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
1780,7,8,20250727,4,3,1,3,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1781,5,4,20250728,1,1,1,4,0.6,3,HIGH,Shortage,Recommended,TRUE
1782,7,2,20250728,1,1,1,6,1.6,7,HIGH,Shortage,Recommended,TRUE
1783,2,5,20250728,1,3,1,23,1.2,5,HIGH,Shortage,Recommended,TRUE
1784,6,5,20250728,1,2,1,1,0.5,2,LOW,Balance,Recommended,TRUE
1785,3,2,20250728,2,1,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1786,3,4,20250728,2,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1787,5,1,20250728,2,1,1,1,1.4,6,LOW,Shortage,Recommended,TRUE
1788,4,1,20250728,3,1,1,8,0.8,4,HIGH,Balance,Recommended,TRUE
1789,2,3,20250728,3,3,1,36,0.1,2,HIGH,Balance,Recommended,TRUE
1790,2,4,20250728,3,3,1,5,0.6,3,HIGH,Balance,Recommended,TRUE
1791,1,3,20250728,3,2,1,1,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1792,5,4,20250728,3,2,1,2,0.6,3,MEDIUM,Shortage,Recommended,TRUE
1793,9,10,20250728,3,3,1,2,0.4,2,MEDIUM,Preventive,Recommended,TRUE
1794,6,5,20250728,4,1,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1795,9,8,20250728,4,3,1,8,0.4,2,HIGH,Shortage,Recommended,TRUE
1796,3,1,20250729,1,1,1,3,0.3,2,HIGH,Balance,Recommended,TRUE
1797,1,2,20250729,1,2,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
1798,9,10,20250729,1,3,1,1,0.4,2,HIGH,Shortage,Recommended,TRUE
1799,7,6,20250729,2,1,1,10,0.4,2,HIGH,Balance,Recommended,TRUE
1800,9,10,20250729,2,3,1,10,0.4,2,HIGH,Shortage,Recommended,TRUE
1801,9,10,20250729,2,1,1,2,0.4,2,MEDIUM,Preventive,Recommended,TRUE
1802,6,5,20250729,3,1,1,2,0.5,2,HIGH,Shortage,Recommended,TRUE
1803,1,3,20250729,3,1,1,4,0.3,2,HIGH,Shortage,Recommended,TRUE
1804,2,5,20250729,3,3,1,19,1.2,5,HIGH,Shortage,Recommended,TRUE
1805,1,2,20250729,4,1,1,5,0.2,2,HIGH,Balance,Recommended,TRUE
1806,5,3,20250729,4,1,1,3,1.1,5,MEDIUM,Balance,Recommended,TRUE
1807,10,7,20250730,1,3,1,6,0.9,4,HIGH,Shortage,Recommended,TRUE
1808,3,5,20250730,1,3,1,3,1.1,5,MEDIUM,Shortage,Recommended,TRUE
1809,8,5,20250730,2,3,1,11,0.8,4,HIGH,Shortage,Recommended,TRUE
1810,4,1,20250730,3,1,1,1,0.8,4,HIGH,Shortage,Recommended,TRUE
1811,6,9,20250730,3,3,1,1,1.0,4,HIGH,Shortage,Recommended,TRUE
1812,2,10,20250730,3,3,1,11,2.5,10,HIGH,Shortage,Recommended,TRUE
1813,2,5,20250730,3,3,1,1,1.2,5,LOW,Shortage,Recommended,TRUE
1814,3,4,20250730,4,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1815,10,9,20250730,4,1,1,2,0.4,2,MEDIUM,Preventive,Recommended,TRUE
1816,1,3,20250731,1,1,1,5,0.3,2,HIGH,Shortage,Recommended,TRUE
1817,5,2,20250731,1,1,1,6,1.2,5,HIGH,Shortage,Recommended,TRUE
1818,2,3,20250731,1,3,1,21,0.1,2,HIGH,Shortage,Recommended,TRUE
1819,9,10,20250731,1,1,1,2,0.4,2,MEDIUM,Balance,Recommended,TRUE
1820,5,4,20250731,1,2,1,2,0.6,3,MEDIUM,Preventive,Recommended,TRUE
1821,3,4,20250731,2,3,1,5,0.5,2,HIGH,Preventive,Recommended,TRUE
1822,7,8,20250731,2,3,1,6,0.2,2,HIGH,Shortage,Recommended,TRUE
1823,2,6,20250731,3,3,1,41,1.3,6,HIGH,Balance,Recommended,TRUE
1824,2,4,20250731,3,3,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
1825,2,1,20250731,3,3,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
1826,4,3,20250731,3,1,1,1,0.5,2,MEDIUM,Shortage,Recommended,TRUE
1827,7,1,20250731,3,1,1,1,1.9,8,LOW,Preventive,Recommended,TRUE
1828,8,7,20250731,4,3,1,11,0.2,2,HIGH,Balance,Recommended,TRUE
1829,2,1,20250731,4,3,1,11,0.2,2,HIGH,Shortage,Recommended,TRUE
1830,5,4,20250801,1,1,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
1831,1,3,20250801,1,2,1,4,0.3,2,HIGH,Shortage,Recommended,TRUE
1832,5,4,20250801,1,2,1,2,0.6,3,HIGH,Balance,Recommended,TRUE
1833,8,7,20250801,1,3,1,11,0.2,2,HIGH,Preventive,Recommended,TRUE
1834,7,1,20250801,1,1,1,1,1.9,8,LOW,Balance,Recommended,TRUE
1835,7,6,20250801,2,1,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
1836,8,6,20250801,2,3,1,11,0.6,3,HIGH,Shortage,Recommended,TRUE
1837,2,1,20250801,2,3,1,10,0.2,2,HIGH,Shortage,Recommended,TRUE
1838,3,2,20250801,3,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1839,5,6,20250801,3,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1840,8,7,20250801,4,1,1,13,0.2,2,HIGH,Shortage,Recommended,TRUE
1841,3,4,20250801,4,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1842,3,4,20250801,4,3,1,5,0.5,2,HIGH,Preventive,Recommended,TRUE
1843,9,10,20250802,1,1,1,13,0.4,2,HIGH,Balance,Recommended,TRUE
1844,9,7,20250802,1,3,1,20,0.6,3,HIGH,Shortage,Recommended,TRUE
1845,5,8,20250802,1,3,1,5,0.8,4,HIGH,Balance,Recommended,TRUE
1846,2,10,20250802,1,3,1,30,2.5,10,HIGH,Shortage,Recommended,TRUE
1847,2,4,20250802,1,3,1,22,0.6,3,HIGH,Balance,Recommended,TRUE
1848,1,3,20250802,1,2,1,3,0.3,2,MEDIUM,Shortage,Recommended,TRUE
1849,1,2,20250802,2,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
1850,2,5,20250802,2,3,1,15,1.2,5,HIGH,Shortage,Recommended,TRUE
1851,10,8,20250802,2,3,1,7,0.8,4,HIGH,Shortage,Recommended,TRUE
1852,8,7,20250802,2,1,1,2,0.2,2,MEDIUM,Balance,Recommended,TRUE
1853,7,8,20250802,4,3,1,1,0.2,2,LOW,Shortage,Recommended,TRUE
1854,4,3,20250803,1,1,1,2,0.5,2,HIGH,Shortage,Recommended,TRUE
1855,5,1,20250803,1,1,1,9,1.4,6,HIGH,Balance,Recommended,TRUE
1856,2,1,20250803,1,3,1,22,0.2,2,HIGH,Shortage,Recommended,TRUE
1857,3,2,20250803,2,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1858,4,3,20250803,2,1,1,3,0.5,2,MEDIUM,Shortage,Recommended,TRUE
1859,5,4,20250803,2,2,1,2,0.6,3,MEDIUM,Shortage,Recommended,TRUE
1860,3,2,20250803,3,1,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1861,8,7,20250803,3,3,1,11,0.2,2,HIGH,Balance,Recommended,TRUE
1862,2,3,20250803,3,3,1,3,0.1,2,MEDIUM,Balance,Recommended,TRUE
1863,2,1,20250803,4,3,1,2,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1864,3,1,20250803,4,1,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
1865,9,10,20250804,1,1,1,5,0.4,2,HIGH,Balance,Recommended,TRUE
1866,3,4,20250804,1,2,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1867,2,5,20250804,1,3,1,14,1.2,5,HIGH,Balance,Recommended,TRUE
1868,1,2,20250804,1,2,1,1,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1869,9,7,20250804,2,3,1,1,0.6,3,HIGH,Shortage,Recommended,TRUE
1870,4,6,20250804,2,3,1,2,0.7,3,HIGH,Shortage,Recommended,TRUE
1871,2,1,20250804,2,3,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
1872,3,1,20250804,3,1,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
1873,6,10,20250804,3,3,1,4,1.3,6,HIGH,Balance,Recommended,TRUE
1874,5,9,20250804,3,3,1,5,1.2,5,HIGH,Preventive,Recommended,TRUE
1875,2,8,20250804,3,3,1,4,1.8,8,HIGH,Shortage,Recommended,TRUE
1876,4,2,20250804,4,1,1,8,0.6,3,HIGH,Shortage,Recommended,TRUE
1877,5,3,20250804,4,1,1,2,1.1,5,HIGH,Shortage,Recommended,TRUE
1878,6,1,20250804,4,1,1,1,1.5,6,LOW,Balance,Recommended,TRUE
1879,8,7,20250805,1,1,1,1,0.2,2,HIGH,Shortage,Recommended,TRUE
1880,3,2,20250805,1,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1881,5,4,20250805,1,2,1,5,0.6,3,HIGH,Shortage,Recommended,TRUE
1882,2,5,20250805,1,3,1,19,1.2,5,HIGH,Shortage,Recommended,TRUE
1883,2,1,20250805,1,3,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
1884,6,2,20250805,2,1,1,2,1.3,6,HIGH,Balance,Recommended,TRUE
1885,7,3,20250805,2,1,1,9,1.6,7,HIGH,Shortage,Recommended,TRUE
1886,8,5,20250805,2,3,1,11,0.8,4,HIGH,Shortage,Recommended,TRUE
1887,2,10,20250805,2,3,1,7,2.5,10,HIGH,Shortage,Recommended,TRUE
1888,7,5,20250805,2,1,1,2,0.7,3,MEDIUM,Shortage,Recommended,TRUE
1889,1,2,20250805,3,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
1890,6,7,20250805,3,3,1,15,0.4,2,HIGH,Balance,Recommended,TRUE
1891,2,3,20250805,3,3,1,14,0.1,2,HIGH,Balance,Recommended,TRUE
1892,10,9,20250805,3,3,1,1,0.4,2,HIGH,Shortage,Recommended,TRUE
1893,5,3,20250805,3,1,1,3,1.1,5,MEDIUM,Shortage,Recommended,TRUE
1894,3,4,20250805,4,3,1,5,0.5,2,HIGH,Preventive,Recommended,TRUE
1895,6,5,20250805,4,3,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
